(47.65, 11.51)
(48.68, 11.3)
(49.85, 11.94)
(50.81, 11.63)
(51.68, 10.86)
(52.77, 11.11)
(54.1, 13.79)
(55.81, 13.25)
(56.84, 13.85)
(57.99, 15.5)
(59.07, 16.19)
(60.04, 15.46)
(61.05, 16.45)
(62.14, 16.71)
(63.2, 16.37)
(64.76, 17.48)
(65.85, 18.6)
(67.38, 19.68)
(68.32, 18.44)
(69.37, 19.95)
(70.42, 20.52)
(71.42, 21.57)
(72.54, 20.84)
(73.58, 21.43)
(74.56, 22.84)
(75.66, 22.51)
(76.63, 24.34)
(77.6, 24.89)
(79.1, 25.76)
(80.71, 26.04)
(81.63, 26.92)
(83.08, 27.83)
(84.24, 26.71)
(85.22, 27.67)
(86.13, 28.42)
(87.48, 30.14)
(88.44, 30.58)
(89.57, 30.42)
(90.51, 30.83)
(91.83, 32.36)
(92.76, 32.97)
(94.25, 33.74)
(95.15, 34.45)
(96.05, 34.96)
(96.94, 36.08)
(98.38, 36.39)
(99.21, 37.56)
(100.18, 37.8)
(101.23, 37.96)
(102.22, 38.44)
(103.8, 40.4)
(105.11, 41.27)
(106.02, 42.28)
(107.32, 43.16)
(108.46, 44.41)
(109.92, 45.11)
(110.86, 45.52)
(111.7, 46.46)
(112.63, 46.76)
(113.86, 48.0)
(115.08, 49.41)
(116.42, 50.17)
(117.66, 51.6)
(119.13, 53.28)
(120.0, 54.07)
(120.91, 55.73)

(0.0, 0.0)
(1.18, 0.73)
(2.89, 0.55)
(4.19, 0.83)
(5.51, -0.2)
(6.75, 1.73)
(7.56, 1.03)
(8.73, 1.35)
(9.73, 2.68)
(10.65, 2.19)
(11.91, 2.61)
(12.9, 2.51)
(14.11, 2.81)
(15.35, 3.49)
(16.68, 4.31)
(17.6, 3.96)
(18.83, 4.37)
(19.86, 4.6)
(21.39, 4.05)
(22.41, 5.72)
(23.29, 5.06)
(25.16, 5.94)
(26.17, 5.69)
(27.1, 5.53)
(28.03, 7.06)
(28.93, 6.34)
(30.08, 7.09)
(31.27, 7.43)
(32.9, 7.84)
(34.01, 8.44)
(35.24, 9.74)
(36.88, 10.13)
(38.08, 9.45)
(39.38, 7.61)
(40.92, 10.45)
(42.31, 12.12)
(43.27, 10.98)
(44.81, 11.83)
(46.01, 13.05)
(47.14, 14.23)
(48.08, 13.15)
(50.23, 14.59)
(51.31, 15.31)
(52.29, 15.09)
(53.35, 16.15)
(54.36, 16.36)
(55.42, 17.2)
(56.39, 18.33)
(57.36, 17.78)
(58.43, 18.36)
(59.47, 19.01)
(60.46, 18.93)
(61.93, 20.53)
(63.04, 20.7)
(64.09, 22.06)
(65.07, 22.24)
(65.97, 22.54)
(66.95, 22.7)
(67.95, 23.31)
(68.96, 23.62)
(69.92, 24.5)
(70.9, 25.47)
(71.95, 26.94)
(73.46, 26.29)
(74.42, 27.63)
(76.32, 28.69)
(77.76, 29.8)
(78.82, 29.45)
(80.09, 31.82)
(81.16, 31.55)
(82.08, 32.9)
(82.97, 33.5)
(84.55, 33.72)
(85.46, 34.93)
(86.91, 35.73)
(88.7, 37.28)
(89.59, 37.7)
(91.13, 38.09)
(92.41, 39.55)
(93.75, 40.3)
(95.03, 41.91)
(96.05, 42.01)
(97.0, 44.43)
(98.13, 44.07)
(99.35, 45.58)
(100.17, 46.59)
(101.21, 46.75)
(102.85, 48.8)
(103.86, 49.14)
(104.68, 50.14)
(105.86, 51.21)
(107.24, 52.15)
(108.83, 53.53)
(109.97, 53.88)
(110.88, 55.55)
(111.85, 56.01)
(112.96, 56.1)
(114.13, 57.29)
(115.07, 59.3)
(115.93, 59.94)
(117.09, 61.29)
(118.64, 61.81)
(119.78, 63.15)
(120.76, 63.77)

(0.0, 0.0)
(1.06, -0.89)
(2.26, -1.04)
(3.16, -1.99)
(4.88, -0.65)
(6.02, -0.93)
(6.84, -1.66)
(8.02, 0.03)
(9.09, -0.06)
